,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
10,239737995,想去柬埔寨旅遊……,如題啦。有人要送機票給我讓我去柬埔寨玩，該衝一波嗎？有沒有需要注意的事項啊？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 15:00:12.918000+00:00,2,0,[],閒聊,,[],想去柬埔寨旅遊如題啦有人要送機票給我讓我去柬埔寨玩該衝一波嗎有沒有需要注意事項啊,"['想', '去', '柬埔寨', '旅遊', '如題', '啦', '有', '人', '要', '送', '機票給', '我', '讓我', '去', '柬埔寨', '玩該', '衝一波', '嗎', '有', '沒有', '需要', '注意', '事項', '啊']"
11,239737992,廢話蒐集,we think in categories，R：我們傾向用分類性的思考來分辨和判斷，而且我們如何思考會影響我們的生理反應，當你對於現狀無法找到適當的標籤去定義或是你覺得未達到標籤的標準會對你的身心造,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:59:58.774000+00:00,0,0,"['廢話', '閒聊']",閒聊,,[],廢話蒐集wethinkincategoriesR我們傾向用分類性思考來分辨和判斷而且我們如何思考會影響我們生理反應當你對於現狀無法找到適當標籤去定義或是你覺得未達到標籤標準會對你身心造,"['廢話', '蒐', '集', 'wethinkincategoriesR', '我們', '傾', '向用', '分類', '性', '思考', '來', '分辨', '和', '判斷', '而且', '我們', '如何', '思考', '會', '影響', '我們', '生理', '反', '應當', '你', '對於', '現狀', '無法', '找', '到', '適當標', '籤', '去', '定義', '或是', '你', '覺得', '未達', '到', '標', '籤', '標準', '會', '對', '你', '身心造']"
12,239737912,旋轉賣家難當,近期整理了一些市面上叫得出名字的包，想說都沒在背可是還非常新，就丟上旋轉賣，有個賣家反反覆覆跟我問問題，大概來回三個小時，我還特地開保留等她，可是她是不下單，等到後面我覺得算了回覆還超慢就關閉保留，就,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:52:36.158000+00:00,0,0,"['旋轉', '賣家']",閒聊,,[],旋轉賣家難當近期整理了一些市面上叫得出名字包想說都沒在背可是還非常新就丟上旋轉賣有個賣家反反覆覆跟我問問題大概來回三個小時我還特地開保留等她可是她是不下單等到後面我覺得算了回覆還超慢就關閉保留就,"['旋轉', '賣家', '難當', '近期', '整理', '了', '一些', '市面上', '叫', '得出', '名字', '包想', '說', '都', '沒', '在', '背', '可是', '還非', '常新', '就', '丟', '上旋', '轉賣', '有個', '賣家', '反反覆覆', '跟', '我問', '問題', '大概', '來回', '三個', '小時', '我', '還特', '地開', '保留', '等', '她', '可是', '她', '是', '不', '下單', '等', '到', '後面', '我', '覺得', '算', '了', '回覆', '還超慢', '就', '關閉', '保留', '就']"
13,239737902,政府可以再假一點,先聲明本人沒有激烈政治傾向，也沒有絕對支持哪個政黨，平時也沒有很了解政治，只是從幾年前就很喜歡看bump影片。自從bump影片拍了詐騙解碼跟跨國救援時，我在鬧上媒體前就看過了，只是最近沒想到會鬧得那麼,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:51:46.984000+00:00,2,8,"['政府', '時事', '閒聊', '詐騙']",閒聊,,[],政府可以再假一點先聲明本人沒有激烈政治傾向也沒有絕對支持哪個政黨平時也沒有很了解政治只是從幾年前就很喜歡看bump影片自從bump影片拍了詐騙解碼跟跨國救援時我在鬧上媒體前就看過了只是最近沒想到會鬧得那麼,"['政府', '可以', '再假', '一點', '先聲', '明本', '人', '沒有', '激烈', '政治', '傾向', '也', '沒有', '絕對', '支持', '哪個', '政黨', '平時', '也', '沒有', '很', '了解', '政治', '只是', '從', '幾年', '前', '就', '很', '喜歡', '看', 'bump', '影片', '自從', 'bump', '影片', '拍', '了', '詐騙', '解碼', '跟', '跨國', '救援', '時', '我', '在', '鬧', '上', '媒體', '前', '就', '看過', '了', '只是', '最近', '沒', '想到', '會鬧', '得', '那麼']"
14,239737851,博客來 疑似詐騙的電話☎️,如圖，剛剛接到了這隻電話，其實這幾天都有這些類似的號碼在*晚上*打來，通常都會打2通（但我之前都沒有接），今天接起來之後….有夠傻眼….，對方好像也是台灣人！講話沒有任何口音，就真的很像客服，：我，：,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:45:56.436000+00:00,1,1,"['博客', '詐騙', '電話']",閒聊,,[{'url': 'https://imgur.com/G4ylXq9.jpg'}],博客來疑似詐騙電話☎️如圖剛剛接到了這隻電話其實這幾天都有這些類似號碼在晚上打來通常都會打2通但我之前都沒有接今天接起來之後有夠傻眼對方好像也是台灣人講話沒有任何口音就真很像客服我,"['博客', '來疑', '似詐', '騙', '電話', '☎', '️', '如圖', '剛剛', '接到', '了', '這', '隻', '電話', '其實', '這幾', '天都', '有', '這些', '類似', '號碼', '在', '晚上', '打來', '通常', '都', '會', '打', '2', '通但', '我', '之前', '都', '沒有', '接', '今天', '接起', '來', '之後', '有夠', '傻眼', '對方', '好像', '也', '是', '台灣人', '講話', '沒有', '任何', '口音', '就', '真', '很', '像', '客服', '我']"
15,239737845,要怎麼成為網紅,男友整天跟我吵著要成為網紅，自己有點小粉絲，長期經營自媒體跟到處跑跳而來，也可能因為我是女生吧累積粉絲容易些，早期粉絲都是男性，經營自媒體加少放海邊照後女性增多，蠻做自己的，沒有刻意經營，但粉絲就會緩,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:45:36.308000+00:00,2,0,[],閒聊,,[],要怎麼成為網紅男友整天跟我吵著要成為網紅自己有點小粉絲長期經營自媒體跟到處跑跳而來也可能因為我是女生吧累積粉絲容易些早期粉絲都是男性經營自媒體加少放海邊照後女性增多蠻做自己沒有刻意經營但粉絲就會緩,"['要', '怎麼', '成為', '網紅', '男友', '整天', '跟', '我', '吵', '著要', '成為', '網紅', '自己', '有點', '小粉', '絲長', '期經營', '自', '媒體', '跟', '到處跑', '跳', '而', '來', '也', '可能', '因為', '我', '是', '女生', '吧', '累積', '粉絲', '容易', '些', '早期', '粉絲', '都是', '男性', '經營', '自', '媒體', '加少', '放海邊', '照', '後', '女性', '增多', '蠻', '做', '自己', '沒有', '刻意經營', '但', '粉絲', '就', '會', '緩']"
16,239737835,有人知道他是誰嗎🥺🥺,大家好，這幾天在網拍上挑哥哥禮物時，無意間看到這個人 覺得很帥，想問問有人知道他是哪個模特嗎？我搜圖都找不到他資訊啦🫠,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:44:38.121000+00:00,0,0,"['男生', 'IG', '生活', '請益']",閒聊,,[{'url': 'https://imgur.com/OAE0oWy.jpg'}],有人知道他是誰嗎🥺🥺大家好這幾天在網拍上挑哥哥禮物時無意間看到這個人覺得很帥想問問有人知道他是哪個模特嗎我搜圖都找不到他資訊啦🫠,"['有人', '知道', '他', '是', '誰', '嗎', '🥺', '🥺', '大家', '好', '這', '幾天', '在', '網拍', '上', '挑', '哥哥', '禮物時', '無意間', '看', '到', '這個人', '覺得', '很帥', '想', '問問', '有人', '知道', '他', '是', '哪個', '模特', '嗎', '我', '搜圖', '都', '找', '不到', '他', '資訊', '啦', '\U0001fae0']"
17,239737834,我的Mes會無法傳訊息給某些人,如標題及圖上 並不是每個人都會 只有特定1、2個 我知道他去了大陸 不知道是不是這個問題 希望有人可以解惑,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:44:24.471000+00:00,0,0,"['訊息', '閒聊']",閒聊,,[{'url': 'https://imgur.com/EZGTYQ9.jpg'}],我Mes會無法傳訊息給某些人如標題及圖上並不是每個人都會只有特定12個我知道他去了大陸不知道是不是這個問題希望有人可以解惑,"['我', 'Mes', '會無法', '傳訊', '息給', '某些', '人', '如', '標題', '及', '圖', '上並', '不是', '每', '個人', '都', '會', '只有', '特定', '12', '個', '我', '知道', '他', '去', '了', '大陸', '不知道', '是', '不是', '這個', '問題', '希望', '有人', '可以', '解惑']"
18,239737790,證人打臉外交部，國家對不起我們,YouTuber，「好棒Bump」的影片被外交部指為錯誤報導「切勿以訛傳訛」，雙方隔空對戰。對此，Bump於18日PO出最新影片，請被救出的台人現身說法，徹底打臉外交部的說詞，感嘆他的付出對得起國家，,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:40:38.784000+00:00,0,2,"['打臉', '外交部', '國家', '時事', '閒聊']",閒聊,,[{'url': 'https://imgur.com/Dn2SjjL.jpg'}],證人打臉外交部國家對不起我們YouTuber好棒Bump影片被外交部指為錯誤報導切勿以訛傳訛雙方隔空對戰對此Bump於18日PO出最新影片請被救出台人現身說法徹底打臉外交部說詞感嘆他付出對得起國家,"['證人', '打臉', '外交部', '國家', '對不起', '我們', 'YouTuber', '好棒', 'Bump', '影片', '被', '外交部', '指為', '錯誤', '報導', '切勿', '以訛傳訛', '雙方', '隔空', '對戰', '對此', 'Bump', '於', '18', '日', 'PO', '出', '最', '新', '影片', '請', '被', '救', '出台', '人', '現身', '說法', '徹底', '打臉', '外交部', '說詞', '感嘆', '他', '付出', '對得起', '國家']"
20,239737695,請問這句語法錯在哪裡,我真的看不出來；u ；,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:28:55.334000+00:00,3,2,['請問'],閒聊,,[{'url': 'https://imgur.com/mDXwsAF.jpg'}],請問這句語法錯在哪裡我真看不出來u,"['請問', '這句', '語法', '錯', '在', '哪裡', '我', '真', '看', '不', '出來', 'u']"
21,239737634,自己用剪刀把珍珠疹剪掉,這兩粒大小大概1mm的大小，第一次發現他們的時候是國中，這兩粒是長在陰莖頭下方接近包皮系帶，然後我剛剛鼓起勇氣用剪刀把這兩粒一次外科手術去除，現在狂流血，沒想到就2個1mm小地方可以留那麼多血,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:23:18.374000+00:00,10,2,"['感情', '男友', '時事', '有趣', '閒聊']",閒聊,,[{'url': 'https://imgur.com/q8h1KIV.jpg'}],自己用剪刀把珍珠疹剪掉這兩粒大小大概1mm大小第一次發現他們時候是國中這兩粒是長在陰莖頭下方接近包皮系帶然後我剛剛鼓起勇氣用剪刀把這兩粒一次外科手術去除現在狂流血沒想到就2個1mm小地方可以留那麼多血,"['自己', '用', '剪', '刀把', '珍珠疹', '剪掉', '這', '兩粒', '大小', '大概', '1mm', '大小', '第', '一次', '發現', '他們', '時候', '是', '國中', '這', '兩粒', '是', '長', '在', '陰莖頭', '下方', '接近', '包皮', '系帶', '然後', '我', '剛剛', '鼓起', '勇氣', '用', '剪', '刀把', '這', '兩粒', '一次', '外科手術', '去除', '現在', '狂流', '血', '沒', '想到', '就', '2', '個', '1mm', '小', '地方', '可以', '留', '那麼', '多血']"
22,239737619,平常會這樣抱人嗎？,我常常這樣抱我的朋友～不知道會不會被當怪人看待！,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:21:45.746000+00:00,3,5,[],閒聊,,[{'url': 'https://imgur.com/173YMgY.jpg'}],平常會這樣抱人嗎我常常這樣抱我朋友不知道會不會被當怪人看待,"['平', '常會', '這樣', '抱', '人', '嗎', '我', '常常', '這樣', '抱', '我', '朋友', '不知道', '會不會', '被當', '怪人', '看待']"
23,239737603,沒睡覺的頭痛怎麼解決?,熬夜 或 沒睡覺的頭痛怎麼解決？（要上班不能睡），吃普拿疼有效嗎？ 可以分享一下，沒睡覺的頭痛 怎麼解決嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:20:15.505000+00:00,5,0,"['睡覺', '頭痛']",閒聊,,[{'url': 'https://imgur.com/eysWjAi.jpg'}],沒睡覺頭痛怎麼解決熬夜或沒睡覺頭痛怎麼解決要上班不能睡吃普拿疼有效嗎可以分享一下沒睡覺頭痛怎麼解決嗎,"['沒睡', '覺頭', '痛', '怎麼', '解決', '熬', '夜', '或', '沒', '睡', '覺頭', '痛', '怎麼', '解決', '要', '上班', '不能', '睡', '吃', '普拿疼', '有效', '嗎', '可以', '分享', '一下', '沒睡', '覺頭', '痛', '怎麼', '解決', '嗎']"
24,239737564,Uber Eats 送禮,想用uber eats 的送禮功能給朋友點餐，想請問各位這樣的話對方是否會知道食物的價格 🥺，謝謝各位 🥺,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:15:52.762000+00:00,1,0,"['ubereats', '送禮']",閒聊,,[],UberEats送禮想用ubereats送禮功能給朋友點餐想請問各位這樣話對方是否會知道食物價格🥺謝謝各位🥺,"['UberEats', '送禮', '想用', 'ubereats', '送禮', '功能', '給朋友', '點餐', '想', '請問', '各位', '這樣', '話', '對方', '是', '否會', '知道', '食物', '價格', '🥺', '謝謝', '各位', '🥺']"
25,239737528,求證文,所以現在民進黨是要學共產黨直接開搶嗎,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:12:29.830000+00:00,2,4,"['時事', '閒聊', '傻眼', '民進黨']",閒聊,,[{'url': 'https://imgur.com/Jddamc0.jpg'}],求證文所以現在民進黨是要學共產黨直接開搶嗎,"['求證文', '所以', '現在', '民進', '黨', '是', '要學', '共產黨', '直接', '開', '搶', '嗎']"
26,239737514,新光三越點數🥹,想問一下這裡有沒有人可以售出點數🥹，150點想購買星光票的8/20的VIP！，如果有人願意出售或贈可以回覆我 謝謝，真的很想去看 麻煩大家ㄌ🥹,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:10:48.344000+00:00,1,0,"['點數', '新光', '閒聊']",閒聊,,[{'url': 'https://imgur.com/7VvlVPx.jpg'}],新光三越點數🥹想問一下這裡有沒有人可以售出點數🥹150點想購買星光票820VIP如果有人願意出售或贈可以回覆我謝謝真很想去看麻煩大家ㄌ🥹,"['新光', '三越', '點數', '\U0001f979', '想問', '一下', '這裡', '有', '沒有', '人', '可以', '售', '出點', '數', '\U0001f979', '150', '點想', '購買星', '光票', '820VIP', '如果', '有', '人願', '意', '出售', '或贈', '可以', '回覆', '我', '謝謝', '真', '很', '想', '去', '看', '麻煩', '大家', 'ㄌ', '\U0001f979']"
27,239737484,劈腿公審,男生被劈腿：女友有夠破，女生被劈腿：小三有夠破，結論：當男生真好,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:07:51.493000+00:00,0,0,[],閒聊,,[],劈腿公審男生被劈腿女友有夠破女生被劈腿小三有夠破結論當男生真好,"['劈', '腿', '公審', '男生', '被', '劈', '腿', '女友', '有夠', '破', '女生', '被', '劈', '腿', '小三有夠', '破', '結論', '當男生', '真好']"
28,239737466,撕個膜我以為在打仗...,想問問各位大大撕ipad螢幕貼的時候有遇過這種情形嗎⋯⋯？我真的以為我在打仗耶⋯黏的超緊很難撕之外，每撕掉一點玻璃小碎片就會爆噴四溢，還噴到我眼皮嚇死趕快戴上墨鏡（？）一開始徒手撕的時候玻璃小碎片插在,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:05:31.730000+00:00,1,1,"['閒聊', '提問', 'iPad']",閒聊,,[],撕個膜我以為在打仗想問問各位大大撕ipad螢幕貼時候有遇過這種情形嗎⋯⋯我真以為我在打仗耶⋯黏超緊很難撕之外每撕掉一點玻璃小碎片就會爆噴四溢還噴到我眼皮嚇死趕快戴上墨鏡一開始徒手撕時候玻璃小碎片插在,"['撕個', '膜', '我', '以', '為', '在', '打仗', '想', '問問', '各位', '大大', '撕', 'ipad', '螢幕', '貼', '時候', '有', '遇過', '這種', '情形', '嗎', '⋯', '⋯', '我', '真以', '為', '我', '在', '打仗', '耶', '⋯', '黏超緊', '很', '難', '撕', '之外', '每', '撕', '掉', '一點', '玻璃小碎片', '就', '會', '爆噴', '四溢', '還噴到', '我', '眼皮', '嚇死', '趕快', '戴', '上', '墨鏡', '一開', '始', '徒手', '撕時候', '玻璃小碎片', '插', '在']"
29,239737459,腋下長一堆斑,洗澡前照鏡子很正常吧！，近期我發現我的腋下長了一大堆斑…，這些斑本來在背上也有長 但我沒在意 他也自己變淡了 結果我在洗澡除毛時 發現斑長到腋下了..，而且超多..（下圖），我不知道這是我身上有什麼病,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 14:04:53.557000+00:00,4,2,[],閒聊,,[{'url': 'https://imgur.com/g0l3XIp.jpg'}],腋下長一堆斑洗澡前照鏡子很正常吧近期我發現我腋下長了一大堆斑這些斑本來在背上也有長但我沒在意他也自己變淡了結果我在洗澡除毛時發現斑長到腋下了而且超多下圖我不知道這是我身上有什麼病,"['腋下長', '一堆', '斑', '洗澡', '前照', '鏡子', '很', '正常', '吧', '近期', '我', '發現', '我', '腋', '下長', '了', '一大堆', '斑', '這些', '斑本來', '在', '背', '上', '也', '有', '長', '但', '我', '沒', '在意', '他', '也', '自己', '變淡', '了結', '果', '我', '在', '洗澡', '除', '毛時', '發現', '斑長', '到', '腋下', '了', '而', '且', '超多', '下圖', '我', '不知道', '這是', '我身', '上有', '什麼', '病']"
30,239737387,最近想買氣炸鍋,想問一下氣炸鍋除了可以炸薯條還能有什麼用途啊？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 13:58:39.149000+00:00,1,0,[],閒聊,,[],最近想買氣炸鍋想問一下氣炸鍋除了可以炸薯條還能有什麼用途啊,"['最近', '想買', '氣炸鍋', '想', '問一', '下氣', '炸鍋', '除了', '可以', '炸薯條', '還能', '有', '什麼', '用途', '啊']"
