,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
10,239732907,無糖豆漿能當水喝嗎?,不知道有沒有跟我一樣，覺得水沒味道，所以不是很喜歡喝水...，很喜歡喝有糖的飲料，但最近體重一直上升，所以想說改喝無糖豆漿來代替，感覺豆漿滿營養的，一杯就有不少蛋白質，打算買常景的金豆樂來喝喝看，不過,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:48:40.454000+00:00,6,2,['閒聊'],閒聊,,[],無糖豆漿能當水喝嗎不知道有沒有跟我一樣覺得水沒味道所以不是很喜歡喝水很喜歡喝有糖飲料但最近體重一直上升所以想說改喝無糖豆漿來代替感覺豆漿滿營養一杯就有不少蛋白質打算買常景金豆樂來喝喝看不過,"['無糖', '豆漿', '能', '當水', '喝', '嗎', '不知道', '有', '沒有', '跟', '我', '一樣', '覺得', '水', '沒', '味道', '所以', '不是', '很', '喜歡', '喝水', '很', '喜歡', '喝', '有', '糖', '飲料', '但', '最近', '體重', '一直', '上升', '所以', '想', '說', '改喝', '無糖', '豆漿', '來', '代替', '感覺', '豆漿', '滿營養', '一杯', '就', '有', '不', '少蛋', '白質', '打算', '買', '常景', '金豆樂來', '喝喝', '看', '不過']"
11,239732860,有男生喜歡聊天的時候裝可愛？,我男生，但我喜歡聊天的時候裝可愛，說裝可愛可能不完全正確，應該說比較溫柔，較高音的感覺（？），有點像小朋友，可能本來較話音色就這樣，但就喜歡有起伏，有男生喜歡聊天的時候裝可愛？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:43:05.307000+00:00,0,1,['感情'],閒聊,,[],有男生喜歡聊天時候裝可愛我男生但我喜歡聊天時候裝可愛說裝可愛可能不完全正確應該說比較溫柔較高音感覺有點像小朋友可能本來較話音色就這樣但就喜歡有起伏有男生喜歡聊天時候裝可愛,"['有', '男生', '喜歡', '聊', '天時', '候裝', '可愛', '我', '男生', '但', '我', '喜歡', '聊', '天時', '候裝', '可愛', '說裝', '可愛', '可能', '不', '完全正確', '應該', '說', '比', '較', '溫柔', '較', '高音', '感覺', '有點', '像', '小朋友', '可能', '本來', '較', '話', '音色', '就', '這樣', '但', '就', '喜歡', '有', '起伏', '有', '男生', '喜歡', '聊', '天時', '候裝', '可愛']"
12,239732845,為什麼中共官媒底下的評論從來沒有一條是批評政府的,如題，難道就沒有人有不同聲音？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:39:39.097000+00:00,4,1,"['時事', '閒聊', '請益', '有趣']",閒聊,,"[{'url': 'https://imgur.com/bFE8crj.jpg'}, {'url': 'https://imgur.com/h8ydEH8.jpg'}]",為什麼中共官媒底下評論從來沒有一條是批評政府如題難道就沒有人有不同聲音,"['為什麼', '中共', '官媒', '底下', '評論', '從來', '沒有', '一條', '是', '批', '評政府', '如題', '難道', '就', '沒有', '人有', '不', '同聲', '音']"
13,239732824,突然想到,中國人稱台灣都會很刻意的說「中國台灣」但他們稱自己國內的城市也不會特別說「中國上海」、「中國四川」既然他們真心覺得台灣是中國的，那何必做這種這麼沒信心的發言勒,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:35:27.228000+00:00,42,214,"['台灣', '中國']",閒聊,,[],突然想到中國人稱台灣都會很刻意說中國台灣但他們稱自己國內城市也不會特別說中國上海中國四川既然他們真心覺得台灣是中國那何必做這種這麼沒信心發言勒,"['突然', '想到', '中國', '人稱', '台灣', '都', '會', '很', '刻意', '說', '中國', '台灣', '但', '他們', '稱自己', '國內', '城市', '也', '不會', '特', '別說', '中國', '上海', '中國', '四川', '既然', '他們', '真心', '覺得', '台灣', '是', '中國', '那', '何必', '做', '這種', '這麼', '沒', '信心', '發言勒']"
14,239732806,時薪98元的打工歲月,第一次發文排版不順請見諒，最近看到最新的基本時薪.同時也想到當初大學在7-11打工時的時薪，雖說如此當初還是做得挺開心的（印象中當初7-11咖哩飯好像58元吧），自己的租屋處是找同學一起合租，一個月3,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:33:31.069000+00:00,4,3,"['時薪', '打工', '工作', '閒聊']",閒聊,,"[{'url': 'https://imgur.com/nmc9HqJ.jpg'}, {'url': 'https://imgur.com/8yaa68G.jpg'}, {'url': 'https://imgur.com/YOdVomn.jpg'}]",時薪98元打工歲月第一次發文排版不順請見諒最近看到最新基本時薪同時也想到當初大學在711打工時時薪雖說如此當初還是做得挺開心印象中當初711咖哩飯好像58元吧自己租屋處是找同學一起合租一個月3,"['時薪', '98', '元', '打工', '歲', '月', '第', '一次', '發文', '排版', '不順', '請見諒', '最近', '看', '到', '最', '新', '基本', '時薪', '同時', '也', '想到', '當初', '大學', '在', '711', '打', '工時', '時薪', '雖', '說', '如此', '當初', '還是', '做', '得', '挺', '開心', '印象', '中當', '初', '711', '咖哩', '飯', '好像', '58', '元', '吧', '自己', '租', '屋處', '是', '找', '同學', '一起', '合租', '一個月', '3']"
15,239732719,這才是認知作戰,根據GASO全球反詐組織指出，現在早已不靠徵才詐騙為主，目前50%以上都是 親友團抓交替，真正高薪詐騙的只剩下10%左右。另外還有在台灣設立公司正常徵才，直到工作幾個月後，公司招待員工去泰國旅遊，到了,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:22:01.138000+00:00,3,3,"['閒聊', '台灣', '工作', '大學']",閒聊,,[],這才是認知作戰根據GASO全球反詐組織指出現在早已不靠徵才詐騙為主目前50以上都是親友團抓交替真正高薪詐騙只剩下10左右另外還有在台灣設立公司正常徵才直到工作幾個月後公司招待員工去泰國旅遊到了,"['這才', '是', '認知', '作戰', '根據', 'GASO', '全球', '反詐', '組織', '指', '出現', '在', '早', '已', '不靠', '徵才', '詐騙', '為', '主目', '前', '50', '以上', '都是', '親友團', '抓', '交替', '真正', '高薪詐', '騙', '只', '剩下', '10', '左右', '另外', '還有', '在', '台灣', '設立', '公司', '正常', '徵才', '直到', '工作', '幾個', '月', '後', '公司', '招待', '員工', '去', '泰', '國旅', '遊到', '了']"
16,239732711,那些年追的冷門台劇,其實也不知道算不算冷門，但就是感覺很少人在討論這幾部台劇，但在我心裡都是印象非常深刻的好作品🥹，希望有看過的人一起來分享心得，圖片畫質差不要太嫌棄嘿，1、倪亞達，小說改編，是一部非常溫暖的台劇，主要是,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:21:12.921000+00:00,5,1,"['冷門', '台劇']",閒聊,,"[{'url': 'https://imgur.com/vUzgj8e.jpg'}, {'url': 'https://imgur.com/djKvv31.jpg'}, {'url': 'https://imgur.com/4S0RfsA.jpg'}, {'url': 'https://imgur.com/kXanMES.jpg'}]",那些年追冷門台劇其實也不知道算不算冷門但就是感覺很少人在討論這幾部台劇但在我心裡都是印象非常深刻好作品🥹希望有看過人一起來分享心得圖片畫質差不要太嫌棄嘿1倪亞達小說改編是一部非常溫暖台劇主要是,"['那些', '年', '追', '冷門', '台劇', '其實', '也', '不知道', '算', '不算', '冷門', '但', '就是', '感覺', '很少', '人', '在', '討論', '這', '幾部', '台劇', '但', '在', '我心', '裡', '都是', '印象', '非常', '深刻', '好', '作品', '\U0001f979', '希望', '有', '看過', '人', '一起', '來', '分享', '心得', '圖片', '畫質', '差', '不要', '太', '嫌棄', '嘿', '1', '倪', '亞達', '小說', '改編', '是', '一部', '非', '常溫', '暖', '台劇', '主要', '是']"
17,239732701,富邦防疫進度,5/12 給當初承辦的業務員，6/6業務員送件（中間隔很久不知道他在幹嘛，6/20收到簡訊，8/17上去看變成結案，8/18中午收到30630，足足等了三個月整，我應該算是比較早送件的，家人晚我幾天送,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:19:53.954000+00:00,2,2,"['富邦', '防疫', '理賠']",閒聊,,[],富邦防疫進度512給當初承辦業務員66業務員送件中間隔很久不知道他在幹嘛620收到簡訊817上去看變成結案818中午收到30630足足等了三個月整我應該算是比較早送件家人晚我幾天送,"['富邦', '防疫', '進度', '512', '給當', '初承', '辦業務員', '66', '業務員', '送件', '中間', '隔', '很', '久', '不知道', '他', '在', '幹嘛', '620', '收到', '簡訊', '817', '上去', '看', '變成', '結案', '818', '中午', '收到', '30630', '足足', '等', '了', '三個', '月整', '我', '應該', '算', '是', '比', '較', '早', '送件', '家人', '晚', '我', '幾天', '送']"
18,239732693,舌頭好像放在右邊,發現自己的舌頭無意識的時候是偏右的，爬了文居然完全找不到有這個問題（只有放上顎或下顎），我放的是上顎右邊，這是正常的還是不良習慣呢？？最近一直想到就把舌頭放回中間，這會不會是臉左右不對稱的原因啊，有人,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:18:37.102000+00:00,2,0,['舌頭'],閒聊,,[],舌頭好像放在右邊發現自己舌頭無意識時候是偏右爬了文居然完全找不到有這個問題只有放上顎或下顎我放是上顎右邊這是正常還是不良習慣呢最近一直想到就把舌頭放回中間這會不會是臉左右不對稱原因啊有人,"['舌頭', '好像', '放', '在', '右邊', '發現', '自己', '舌頭', '無', '意識', '時候', '是', '偏右', '爬', '了', '文', '居然', '完全', '找', '不到', '有', '這個', '問題', '只有', '放', '上顎', '或', '下顎', '我放', '是', '上顎', '右邊', '這是', '正常', '還是', '不良習慣', '呢', '最近', '一直', '想到', '就', '把', '舌頭', '放回', '中間', '這', '會不會', '是', '臉', '左右', '不', '對稱', '原因', '啊', '有', '人']"
19,239732681,額頭毛很多,我覺得我額頭還不錯，但就是黑色細毛特別多，看起來髒髒的，好想把它們拔了,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:17:09.458000+00:00,0,1,"['額頭', '閒聊', '女生']",閒聊,,[],額頭毛很多我覺得我額頭還不錯但就是黑色細毛特別多看起來髒髒好想把它們拔了,"['額頭', '毛', '很多', '我', '覺得', '我額', '頭還', '不錯', '但', '就是', '黑色', '細毛', '特別', '多', '看', '起', '來', '髒', '髒', '好', '想', '把', '它們', '拔', '了']"
20,239732668,分享一下南一中90%的大考成績單,版上應該99%的人都考的比我好吧，高中時期真的是我的黑歷史，在學校一整天渾渾噩噩，回家就開始耍廢，高中連一個朋友都沒有，而我擺爛的頂峰大概是在高三，那時候能當的科目都被當光了，我也有聽到坐我後面的同學,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:15:08.999000+00:00,0,0,[],閒聊,,[{'url': 'https://imgur.com/mSYatnJ.jpg'}],分享一下南一中90大考成績單版上應該99人都考比我好吧高中時期真是我黑歷史在學校一整天渾渾噩噩回家就開始耍廢高中連一個朋友都沒有而我擺爛頂峰大概是在高三那時候能當科目都被當光了我也有聽到坐我後面同學,"['分享', '一下', '南', '一中', '90', '大考', '成績單', '版上', '應該', '99', '人', '都', '考比', '我', '好', '吧', '高', '中時', '期真', '是', '我', '黑', '歷史', '在', '學校', '一整天', '渾渾', '噩噩', '回家', '就', '開始', '耍', '廢高', '中連', '一個', '朋友', '都', '沒有', '而', '我', '擺爛', '頂峰', '大概', '是', '在', '高', '三', '那', '時候', '能', '當科目', '都', '被', '當光', '了', '我', '也', '有', '聽', '到', '坐', '我', '後面', '同學']"
21,239732660,如果郭台銘兩年前當選總統，如今台灣會更好還是更壞,如題，擋疫苗的事應該不會發生吧，疫情控制應該還可以；與中國的軍事對立應該沒那麼嚴重，軍備競賽應該不會升級，軍購應該還是有，但是不會讓外交部、陸委會每天在記者會和社交軟體上嗆對岸。柬埔寨詐騙案應該有辦法,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:14:11.508000+00:00,11,3,"['台灣', '時事', '閒聊', '請益']",閒聊,,[],如果郭台銘兩年前當選總統如今台灣會更好還是更壞如題擋疫苗事應該不會發生吧疫情控制應該還可以與中國軍事對立應該沒那麼嚴重軍備競賽應該不會升級軍購應該還是有但是不會讓外交部陸委會每天在記者會和社交軟體上嗆對岸柬埔寨詐騙案應該有辦法,"['如果', '郭台銘', '兩年', '前', '當選', '總統', '如今', '台灣會', '更', '好', '還是', '更', '壞', '如題', '擋疫苗事', '應該', '不會', '發生', '吧', '疫情', '控制', '應該', '還', '可以', '與', '中', '國軍', '事', '對立', '應該', '沒', '那麼', '嚴重', '軍備', '競賽', '應該', '不會', '升級', '軍購', '應該', '還是', '有', '但是', '不會', '讓', '外交部', '陸', '委會', '每天', '在', '記者', '會', '和', '社交軟體', '上', '嗆', '對岸', '柬埔寨', '詐', '騙案', '應該', '有', '辦法']"
22,239732656,好像被家人誤會我在色色😭,剛剛無聊躺在床上滑手機，然後我平常睡覺穿睡裙 起床還沒來得及換掉，當時整個裙子是掀起來的 露出整個下半身，然後我翹腳滑手機 形象很差抱歉，而且房間只有我自己就沒有太在意形象，然後我媽剛剛就突然開門，我,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:13:02.799000+00:00,83,740,[],閒聊,,[],好像被家人誤會我在色色😭剛剛無聊躺在床上滑手機然後我平常睡覺穿睡裙起床還沒來得及換掉當時整個裙子是掀起來露出整個下半身然後我翹腳滑手機形象很差抱歉而且房間只有我自己就沒有太在意形象然後我媽剛剛就突然開門我,"['好像', '被', '家人', '誤會', '我', '在', '色色', '😭', '剛剛', '無聊', '躺', '在', '床上', '滑', '手機', '然後', '我', '平常', '睡覺', '穿', '睡', '裙', '起床', '還沒', '來得及', '換掉', '當時', '整個', '裙子', '是', '掀起', '來', '露出', '整個', '下半身', '然後', '我', '翹', '腳', '滑', '手機', '形象', '很差', '抱歉', '而且', '房間', '只有', '我', '自己', '就', '沒有', '太', '在意', '形象', '然後', '我媽', '剛剛', '就', '突然', '開門', '我']"
23,239732653,肉身體驗到選舉快到……,每天都會在低卡上面走走逛逛，選舉之前吧，我覺得閒聊板還是安安靜靜，每天有一些笑話或一些有趣的東西可以看。越靠近選舉，尤其是這一個禮拜。說中國好的越來越多。恨中國的也越來越多。藍綠白的粉絲發文也越來越多,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:12:43.489000+00:00,2,2,"['體驗', '選舉', '時事', '有趣', '閒聊']",閒聊,,[],肉身體驗到選舉快到每天都會在低卡上面走走逛逛選舉之前吧我覺得板還是安安靜靜每天有一些笑話或一些有趣東西可以看越靠近選舉尤其是這一個禮拜說中國好越來越多恨中國也越來越多藍綠白粉絲發文也越來越多,"['肉身', '體驗', '到', '選舉', '快', '到', '每', '天都', '會', '在', '低卡', '上面', '走', '走', '逛', '逛', '選舉', '之前', '吧', '我', '覺得', '板', '還是', '安安靜靜', '每天', '有', '一些', '笑', '話', '或', '一些', '有趣', '東西', '可以', '看越', '靠', '近', '選舉', '尤其', '是', '這', '一個', '禮拜', '說', '中國', '好', '越來', '越', '多', '恨', '中國', '也', '越來', '越', '多', '藍綠白', '粉絲', '發文', '也', '越來', '越', '多']"
24,239732637,高雄人日常,我們高雄人平常都吃正忠排骨飯，即便違規停車也要吃，就算會影響到機車騎士也是要吃到，連大學長們也都來吃了，還在想午餐要吃什麼的你，還不趕快手刀衝刺來買正忠排骨飯，一卡通悠遊卡都可以支付唷，小知識，正忠排,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:10:07.755000+00:00,2,1,"['正忠排骨飯', '高雄人', '交通安全', '違規停車']",閒聊,,"[{'url': 'https://vivid.dcard.tw/Public/cce9959b-caa5-43e7-9d01-18e38516cf42/thumbnail.jpg'}, {'url': 'https://vivid.dcard.tw/Public/4fb43b03-95d7-4f05-8f6c-d824746e7fe0/thumbnail.jpg'}, {'url': 'https://imgur.com/nEmgxRO.jpg'}]",高雄人日常我們高雄人平常都吃正忠排骨飯即便違規停車也要吃就算會影響到機車騎士也是要吃到連大學長們也都來吃了還在想午餐要吃什麼你還不趕快手刀衝刺來買正忠排骨飯一卡通悠遊卡都可以支付唷小知識正忠排,"['高雄人', '日常', '我們', '高雄人', '平常', '都', '吃', '正忠排', '骨飯', '即便', '違規', '停車', '也', '要', '吃', '就算', '會', '影響', '到', '機車', '騎士', '也', '是', '要', '吃', '到', '連大', '學長', '們', '也', '都', '來', '吃', '了', '還在', '想', '午餐', '要', '吃', '什麼', '你', '還不趕', '快', '手刀衝', '刺來', '買', '正忠排', '骨飯', '一卡通', '悠遊', '卡', '都', '可以', '支付', '唷', '小', '知識', '正忠排']"
25,239732589,Dyson相關問題支援/粉絲活動討論,本人經歷，研究 關注dyson 至今已有 7 年，創建疑問排除粉絲團、社團有 5 年經歷，（目前已關閉），目前依然繼續在為用戶排解使用方法和產品推薦 都是自己的興趣愛好而已，Dyson 相關討論/活動,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:02:57.759000+00:00,0,1,"['DYSON', '女生', '男生', '閒聊', '問題']",閒聊,,[],Dyson相關問題支援粉絲活動討論本人經歷研究關注dyson至今已有7年創建疑問排除粉絲團社團有5年經歷目前已關閉目前依然繼續在為用戶排解使用方法和產品推薦都是自己興趣愛好而已Dyson相關討論活動,"['Dyson', '相關', '問題', '支援', '粉絲', '活動', '討論', '本人', '經歷', '研究', '關注', 'dyson', '至今', '已有', '7', '年', '創建', '疑問', '排除', '粉絲團', '社團', '有', '5', '年', '經歷', '目前', '已', '關閉', '目前', '依然', '繼續', '在', '為', '用戶', '排解', '使用', '方法', '和', '產品', '推薦', '都是', '自己', '興趣', '愛好', '而', '已', 'Dyson', '相關', '討論', '活動']"
26,239732585,為什麼要拋棄九二共識？九二共識對台灣有利不是麼,國民黨宣傳的九二共識：海峽兩岸同屬一個中國，一個中國的內涵各自表述（這個中國是中華民國）。中國大陸宣傳的九二共識：海峽兩岸同屬一個中國，追求統一的決心不會改變（言下之意，這個中國是中華人民共和國）。我,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-18 04:02:30.352000+00:00,13,1,"['台灣', '時事', '閒聊', '請益']",閒聊,,[],為什麼要拋棄九二共識九二共識對台灣有利不是麼國民黨宣傳九二共識海峽兩岸同屬一個中國一個中國內涵各自表述這個中國是中華民國中國大陸宣傳九二共識海峽兩岸同屬一個中國追求統一決心不會改變言下之意這個中國是中華人民共和國我,"['為什麼', '要', '拋棄', '九二', '共識', '九二', '共識', '對', '台灣', '有利', '不是', '麼', '國民黨', '宣傳', '九二', '共識', '海峽', '兩岸', '同屬', '一個', '中國', '一個', '中國', '內涵', '各自', '表述', '這個', '中', '國是', '中華民國', '中國', '大陸', '宣傳', '九二', '共識', '海峽', '兩岸', '同屬', '一個', '中國', '追求', '統一', '決心', '不會', '改變言下', '之意', '這個', '中', '國是', '中華人民共和國', '我']"
